"","obsn_num","house_price","income","in_cali","earthquake","epsilon"
"1",1,1.03312679422885,0.105016908677079,1,0,0.158042250843458
"2",2,0.864217117109296,0.076727579895915,1,0,0.130579217629721
"3",3,0.780538355824206,0.0953393474740713,1,0,-0.0461583815461498
"4",4,0.843227093770753,0.0933437356086823,1,0,0.0265084157273418
"5",5,0.792117348843792,0.105382188546651,1,0,-0.0847935938894634
"6",6,0.923718269886555,0.117755072596388,1,0,-0.0150570930953842
"7",7,0.917508674291501,0.096116913236904,1,0,0.0869241081069808
"8",8,0.887312722697087,0.111674244841046,1,0,-0.0210585015081443
"9",9,0.861009642257573,0.121768699581107,1,0,-0.0978338556479606
"10",10,0.776210304203347,0.0960858316597329,1,0,-0.0542188540953176
"11",11,0.863569701808699,0.10027908451228,1,0,0.0121742792473004
"12",12,1.06115917767069,0.105077733881117,1,0,0.185770508265107
"13",13,0.891397452469318,0.0888181348674635,1,0,0.0973067781320006
"14",14,0.329877703733382,0.0986037656365406,1,1,-0.0131411244493207
"15",15,0.853188470666708,0.0901699333188268,1,0,0.0523388040725737
"16",16,0.949122085170963,0.101610146120722,1,0,0.0910713545673535
"17",17,0.679360282362467,0.0999551530553617,1,0,-0.170415482914341
"18",18,0.699827926150621,0.0755515958232998,1,0,-0.0279300529658787
"19",19,1.02352276756917,0.0958086946037717,1,0,0.194479294550308
"20",20,0.800219721941715,0.0885424396071285,1,0,0.00750752390607248
"21",21,0.853998111592906,0.0979692267401265,1,0,0.0141519778922737
"22",22,0.840545780146803,0.0959908730360226,1,0,0.0105914149666899
"23",23,0.735182633437391,0.079073041484861,1,0,-0.0101825739869142
"24",24,0.879866162638772,0.102058593859139,1,0,0.0195731933430761
"25",25,0.713919958219711,0.0922590768990586,1,0,-0.0973754262755816
"26",26,0.811016617251632,0.100786240341626,1,0,-0.0429145844564965
"27",27,0.885014355595713,0.108960646333632,1,0,-0.0097888760724467
"28",28,0.822553547299947,0.106204773127776,1,0,-0.0584703183389329
"29",29,0.676433560327429,0.0823429256528511,1,0,-0.0852810679368264
"30",30,0.90122454464623,0.0972568453952358,1,0,0.0649403176700515
"31",31,0.910626021550291,0.105401159311954,1,0,0.0336202249905198
"32",32,0.751873653153649,0.102198962746526,1,0,-0.109121160578982
"33",33,0.816079646581607,0.0880406919556617,1,0,0.0258761868032991
"34",34,0.876603975256359,0.119261775009798,1,0,-0.0697048997926289
"35",35,0.779658778268854,0.0822144663279836,1,0,0.0185864466289363
"36",36,1.02376952722046,0.0983915163550433,1,0,0.18181194544524
"37",37,0.833985611685373,0.108767350511381,1,0,-0.0598511408715315
"38",38,0.891027011293325,0.100186558647137,1,0,0.0400942180576384
"39",39,0.923476746449575,0.107892441932284,1,0,0.0340145367881537
"40",40,0.852690943417451,0.0998830654521646,1,0,0.00327561615662841
"41",41,0.796771975217804,0.107393076395627,1,0,-0.0901934067603289
"42",42,1.02919064104499,0.105883620123905,1,0,0.149772540425467
"43",43,0.934031283773457,0.1029826778685,1,0,0.0691178944309547
"44",44,0.787844982951591,0.0952360272559866,1,0,-0.0383351533283415
"45",45,0.897150529349807,0.0832559398342683,1,0,0.130870830178465
"46",46,0.313001461504344,0.0959228009105918,1,1,-0.0166125430486149
"47",47,0.75312188721673,0.105147200570351,1,0,-0.122614115635025
"48",48,0.751721920092214,0.0944130975674413,1,0,-0.0703435677449928
"49",49,0.799788136505547,0.100469878625522,1,0,-0.0525612566220612
"50",50,0.638492186182952,0.098222079991206,1,0,-0.202618213773078
"51",51,0.849103084954744,0.119376694328293,0,0,0.15221961331328
"52",52,0.567301624688094,0.099426732041224,0,0,-0.0298320355180264
"53",53,0.42517342822664,0.102626142163274,0,0,-0.187957282589731
"54",54,0.687838861528156,0.102403818050376,0,0,0.0758197712762739
"55",55,0.58598803729742,0.0928668903455007,0,0,0.0216535855699165
"56",56,0.603281448650245,0.104864771085336,0,0,-0.0210424067764367
"57",57,0.611169381229602,0.0998079997134462,0,0,0.0121293826623707
"58",58,0.73425703853594,0.109236466434396,0,0,0.0880747063639616
"59",59,0.5541140381073,0.0930398703026257,0,0,-0.0110853134058281
"60",60,0.409678310693235,0.10676959122552,0,0,-0.224169645434364
"61",61,0.628438404615409,0.0967242045925093,0,0,0.0448173816528626
"62",62,0.607565700210163,0.0882402680690611,0,0,0.0663643598648579
"63",63,0.606389127972514,0.100111468084154,0,0,0.00583178755174443
"64",64,0.560352092148847,0.0873481905494469,0,0,0.0236111394016121
"65",65,0.578721282429963,0.111325852932619,0,0,-0.0779079822331328
"66",66,0.66526027642978,0.0890134445355104,0,0,0.120193053752228
"67",67,0.477300854136714,0.0988253417352377,0,0,-0.116825854539475
"68",68,0.575777563955468,0.0921768948959976,0,0,0.0148930894754797
"69",69,0.514516579096774,0.0828889052697755,0,0,7.20527478962797e-05
"70",70,0.704224133535588,0.0972163479623233,0,0,0.118142393723971
"71",71,0.517806058869904,0.0984520302951431,0,0,-0.0744540926058116
"72",72,0.558833168070712,0.10444239723671,0,0,-0.0633788181128397
"73",73,0.816607061528397,0.115572229443667,0,0,0.138745914310063
"74",74,0.745737676249152,0.0997809245871775,0,0,0.146833053313264
"75",75,0.6006519340265,0.106686385152512,0,0,-0.0327799917360596
"76",76,0.685307515290518,0.0979624566243149,0,0,0.0954952321689431
"77",77,0.529494958667795,0.103805744436073,0,0,-0.0895337635125722
"78",78,0.632262585968404,0.107813139601137,0,0,-0.00680311203727827
"79",79,0.805349185096615,0.0953125176955498,0,0,0.228786596618866
"80",80,0.544294689072018,0.0973472423183493,0,0,-0.0424415225197285
"81",81,0.612478867380271,0.096950746048136,0,0,0.0277251371395912
"82",82,0.642094841641846,0.0931822560346194,0,0,0.0761835614687491
"83",83,0.673243349224275,0.102296135210975,0,0,0.0617626731693998
"84",84,0.740841042860125,0.109308154848346,0,0,0.094300268618395
"85",85,0.712437741473922,0.0854989660836826,0,0,0.184942911055509
"86",86,0.644390689889379,0.102241554313702,0,0,0.0331829183208667
"87",87,0.606889284168703,0.0962420907332278,0,0,0.0256788305025646
"88",88,0.683880898711541,0.101857855257674,0,0,0.074591622423171
"89",89,0.783657485481356,0.0963468659737729,0,0,0.201923155612491
"90",90,0.532269810724002,0.103013431890179,0,0,-0.0827973487268923
"91",91,0.600535482504375,0.100403078476212,0,0,-0.0014799098766843
"92",92,0.679876270203563,0.107129173735424,0,0,0.0442304015264454
"93",93,0.69888756904393,0.0886074928372647,0,0,0.155850104857606
"94",94,0.47347983498336,0.103687286551181,0,0,-0.144956597772545
"95",95,0.572883296489051,0.0962874582561137,0,0,-0.00855399479151707
"96",96,0.555562393709343,0.10788944495705,0,0,-0.0838848310759064
"97",97,0.52722859202272,0.106729721973461,0,0,-0.106420017844583
"98",98,0.694993187944577,0.0958389731006023,0,0,0.115798322441565
"99",99,0.59616307557457,0.107656341737369,0,0,-0.0421186331122777
"100",100,0.606301313236838,0.105971043315182,0,0,-0.0235539033390742
