"","obsn_num","house_price","income","in_cali","earthquake","epsilon"
"1",1,0.9020417580245,0.0922996039132017,1,0,0.0905437384584913
"2",2,0.814819005075817,0.0906721738729354,1,0,0.0114581357111401
"3",3,0.833253512062847,0.102494264752427,1,0,-0.0292178116992876
"4",4,0.803906925772121,0.104775356398856,1,0,-0.0699698562221588
"5",5,0.820035424127781,0.0901792041133333,1,0,0.0191394035611144
"6",6,0.783984685441037,0.0967633058018414,1,0,-0.0498318435681696
"7",7,0.901629823711303,0.10221202931351,1,0,0.0405696771437508
"8",8,0.842282937252428,0.0903601492252391,1,0,0.0404821911262325
"9",9,0.923371007792096,0.104372273478402,1,0,0.0515096404000877
"10",10,0.894527398244129,0.0980129428557407,1,0,0.0544626839654253
"11",11,0.853104767805737,0.120035744517426,1,0,-0.097073954781392
"12",12,0.658264203910573,0.101580756291318,1,0,-0.199639577546016
"13",13,0.965668664184179,0.116984517155956,1,0,0.0307460784043972
"14",14,0.991458385164866,0.0851476915336088,1,0,0.215719927496822
"15",15,0.889223334915833,0.108411569394512,1,0,-0.00283451205672593
"16",16,1.01755643122907,0.111140484442957,1,0,0.111854009014283
"17",17,0.965772391743484,0.112633746308704,1,0,0.0526036601999628
"18",18,0.817048802966397,0.11064582281905,1,0,-0.086180311128852
"19",19,0.932892339768492,0.124971123714683,1,0,-0.041963278804923
"20",20,0.610861350085252,0.0839229897712665,1,0,-0.15875359877108
"21",21,0.831103729806509,0.0946730456322019,1,0,0.0077385016454994
"22",22,0.69578756816013,0.105112574605418,1,0,-0.17977530486696
"23",23,0.252561680237532,0.0934400421646897,1,1,-0.0646385305859169
"24",24,0.757636077619352,0.104219755363018,1,0,-0.113462699195736
"25",25,0.796003548440628,0.109968819161589,1,0,-0.103840547367317
"26",26,0.882851710955975,0.111016648383338,1,0,-0.0222315309607136
"27",27,0.745261520482746,0.0980124913148605,1,0,-0.0948009360915568
"28",28,0.927480398068745,0.0864538995488752,1,0,0.145210900324369
"29",29,0.807223110980412,0.0942309636458253,1,0,-0.0139317072487142
"30",30,0.87465061342876,0.0989508565785844,1,0,0.0298963305358379
"31",31,0.855602054803648,0.084776480723701,1,0,0.0817196511851429
"32",32,0.834333122386369,0.0880996958265164,1,0,0.0438346432537874
"33",33,0.937442496077998,0.119169614123149,1,0,-0.00840557453774649
"34",34,0.682698788277609,0.0956508199618047,1,0,-0.145555311531415
"35",35,0.708593332636542,0.0807767621719928,1,0,-0.0452904782234216
"36",36,0.745777634251707,0.0873868892740525,1,0,-0.0411568121185557
"37",37,0.903402418133094,0.0906967183404574,1,0,0.0999188264308063
"38",38,0.95423755779564,0.103613984948741,1,0,0.0861676330519367
"39",39,1.06727880365165,0.088346294765903,1,0,0.275547329822132
"40",40,0.696640814205754,0.09227472265998,1,0,-0.114732799094146
"41",41,1.0371066046277,0.107690415940887,1,0,0.148654524923263
"42",42,0.801346622320605,0.0959261089437778,1,0,-0.0282839223982838
"43",43,1.03890845162783,0.103429649317686,1,0,0.171760205039396
"44",44,0.894396343362773,0.101474121690739,1,0,0.0370257349090755
"45",45,0.860820685219043,0.102209780922631,1,0,-0.000228219394113347
"46",46,0.884223909265989,0.0907713110861988,1,0,0.0803673538349947
"47",47,0.868011918629351,0.112848901559576,1,0,-0.0462325891685268
"48",48,0.822476788616748,0.113927910325766,1,0,-0.0971627630120841
"49",49,0.935353993895006,0.100749113946738,1,0,0.0816084241613159
"50",50,0.998823401893613,0.118748779169163,1,0,0.0550795060478001
"51",51,0.543382614486356,0.112034200632812,0,0,-0.116788388677702
"52",52,0.366505733286187,0.106374122565131,0,0,-0.26536487953947
"53",53,0.918139525052131,0.129647719943916,0,0,0.169900925332549
"54",54,0.744929568245137,0.111919882744,0,0,0.0853301545251378
"55",55,0.814958220473662,0.121443662041641,0,0,0.107739910265456
"56",56,0.695463066972756,0.0816956983036633,0,0,0.18698457545444
"57",57,0.784386900836186,0.10706949891565,0,0,0.149039406257937
"58",58,0.344409938368308,0.092673813354016,0,0,-0.218959128401772
"59",59,0.702293072940843,0.102501884287017,0,0,0.0897836515057598
"60",60,0.652765769063772,0.0934535938706291,0,0,0.0854977997106264
"61",61,0.62127338778272,0.104375476097411,0,0,-0.00060399270433485
"62",62,0.574925233599411,0.102155650384556,0,0,-0.0358530183233703
"63",63,0.711090419704718,0.104249472702827,0,0,0.0898430561905836
"64",64,0.722647919359969,0.105034919800069,0,0,0.0974733203596229
"65",65,0.539844255458841,0.0997443152107197,0,0,-0.0588773205947577
"66",66,0.668152806736839,0.105556841314249,0,0,0.0403686001655928
"67",67,0.582630321430803,0.0932633287030817,0,0,0.0163136779153943
"68",68,0.746295857975986,0.0978317041522452,0,0,0.15713733721476
"69",69,0.541731323683114,0.0782004491420342,0,0,0.0507290779729432
"70",70,0.497084204940279,0.101383251249302,0,0,-0.109832051306232
